X,Y,Z,C
-70.7492,17.9630,-0.9500,4.0000
-70.7484,17.7942,-0.9500,4.0000
-70.7463,17.6254,-0.9500,4.0000
-70.7429,17.4566,-0.9500,4.0000
-70.7382,17.2878,-0.9500,4.0000
-70.7322,17.1190,-0.9500,4.0000
-70.7250,16.9502,-0.9500,4.0000
-70.7164,16.7815,-0.9500,4.0000
-70.7066,16.6127,-0.9500,4.0000
-70.6954,16.4440,-0.9500,4.0000
-70.6830,16.2754,-0.9500,4.0000
-70.6693,16.1067,-0.9500,4.0000
-70.6543,15.9382,-0.9500,4.0000
-70.6380,15.7696,-0.9500,4.0000
-70.6204,15.6011,-0.9500,4.0000
-70.6015,15.4326,-0.9500,4.0000
-70.5813,15.2642,-0.9500,4.0000
-70.5599,15.0959,-0.9500,4.0000
-70.5371,14.9276,-0.9500,4.0000
-70.5130,14.7594,-0.9500,4.0000
-70.4876,14.5912,-0.9500,4.0000
-70.4610,14.4231,-0.9500,4.0000
-70.4330,14.2551,-0.9500,4.0000
-70.4037,14.0872,-0.9500,4.0000
-70.3731,13.9193,-0.9500,4.0000
-70.3412,13.7516,-0.9500,4.0000
-70.3080,13.5839,-0.9500,4.0000
-70.2734,13.4163,-0.9500,4.0000
-70.2376,13.2488,-0.9500,4.0000
-70.2004,13.0814,-0.9500,4.0000
-70.1619,12.9141,-0.9500,4.0000
-70.1221,12.7469,-0.9500,4.0000
-70.0810,12.5799,-0.9500,4.0000
-70.0385,12.4129,-0.9500,4.0000
-69.9948,12.2461,-0.9500,4.0000
-68.8423,23.2822,-0.9500,4.0000
-68.8836,23.1274,-0.9500,4.0000
-68.9237,22.9724,-0.9500,4.0000
-68.9625,22.8172,-0.9500,4.0000
-69.0001,22.6619,-0.9500,4.0000
-69.0364,22.5065,-0.9500,4.0000
-69.0714,22.3510,-0.9500,4.0000
-69.1052,22.1954,-0.9500,4.0000
-69.1378,22.0396,-0.9500,4.0000
-69.1691,21.8838,-0.9500,4.0000
-69.1992,21.7278,-0.9500,4.0000
-69.2280,21.5717,-0.9500,4.0000
